Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Cranial_Postcranial,SkeletalRegion,Cranial,Mandibular,Axial,Pectoral,Forelimb,Pelvic,Hindlimb,Accessory,Indet.,Element,Source,Journal,DOI
217,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79331,ROM VP 79331,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
218,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79332,ROM VP 79332,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
219,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79333,ROM VP 79333,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
220,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79334,ROM VP 79334,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
221,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79335,ROM VP 79335,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
222,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79336,ROM VP 79336,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
223,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79337,ROM VP 79337,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
224,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79338,ROM VP 79338,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
225,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79339,ROM VP 79339,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
226,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79340,ROM VP 79340,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
227,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79341,ROM VP 79341,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
228,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79342,ROM VP 79342,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
229,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79343,ROM VP 79343,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
230,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79344,ROM VP 79344,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
231,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79345,ROM VP 79345,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
232,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79346,ROM VP 79346,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
233,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79347,ROM VP 79347,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
234,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79348,ROM VP 79348,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
235,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79349,ROM VP 79349,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
236,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79350,ROM VP 79350,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
237,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79351,ROM VP 79351,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
238,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79352,ROM VP 79352,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
239,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79353,ROM VP 79353,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
240,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79354,ROM VP 79354,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
241,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80676,ROM VP 80676,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
242,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80677,ROM VP 80677,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
243,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80678,ROM VP 80678,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
244,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80679,ROM VP 80679,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
245,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80680,ROM VP 80680,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
246,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80681,ROM VP 80681,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
247,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80682,ROM VP 80682,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
248,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80683,ROM VP 80683,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
249,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80684,ROM VP 80684,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
250,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80685,ROM VP 80685,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
251,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80686,ROM VP 80686,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
252,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80687,ROM VP 80687,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
253,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80688,ROM VP 80688,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
254,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80689,ROM VP 80689,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
255,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 80690,ROM VP 80690,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
256,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhinesuchidae,N/A,Rhinesuchidae,Rhinesuchus,sp.,Rhinesuchus sp.,SAM,PK-3010,SAM-PK-3010,Postcranial,Mixed postcranial,0,0,1,0,0,1,1,0,0,rib; femur; ilia,McHugh (2014),Journal of Vertebrate Paleontology,https://doi.org/10.1080/02724634.2013.787429
257,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Lydekkerinidae,N/A,Lydekkerinidae,Lydekkerina,huxleyi,Lydekkerina huxleyi,SAM,PK-6545,SAM-PK-6545,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,McHugh (2015),Journal of Vertebrate Paleontology,https://doi.org/10.1080/02724634.2014.902845
258,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhinesuchidae,N/A,Rhinesuchidae,Rhinesuchus,sp.,Rhinesuchus sp.,SAM,PK-9135,SAM-PK-9135,Postcranial,Pectoral,0,0,0,1,0,0,0,0,0,scapula,McHugh (2014),Journal of Vertebrate Paleontology,https://doi.org/10.1080/02724634.2013.787429
259,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Micropholis,stowi,Micropholis stowi,SAM,PK-K10546,SAM-PK-K10546,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,McHugh (2015),Journal of Vertebrate Paleontology,https://doi.org/10.1080/02724634.2014.902845
260,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhinesuchidae,N/A,Rhinesuchidae,Rhinesuchus,sp.,Rhinesuchus sp.,SAM,PK-K6728,SAM-PK-K6728,Postcranial,Mixed postcranial,0,0,1,0,0,0,0,0,1,neural spine; rib; phalanx,McHugh (2014),Journal of Vertebrate Paleontology,https://doi.org/10.1080/02724634.2013.787429
261,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,SMNS,52266A,SMNS 52266A,Postcranial,Axial,0,0,1,0,0,0,0,0,0,centrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
262,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,SMNS,52266B,SMNS 52266B,Postcranial,Axial,0,0,1,0,0,0,0,0,0,centrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
263,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,SMNS,52266B,SMNS 52266B,Postcranial,Axial,0,0,1,0,0,0,0,0,0,centrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
264,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,SMNS,52266C,SMNS 52266C,Postcranial,Axial,0,0,1,0,0,0,0,0,0,centrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
265,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54963,SMNS 54963,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
266,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54980,SMNS 54980,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
267,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54981,SMNS 54981,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus; radius; ulna,Estefa et al. (2021),eLife,https://doi.org/10.7554/eLife.51581
268,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54981,SMNS 54981,Postcranial,Mixed postcranial,0,0,0,0,1,0,1,0,0,humerus; radius; ulna; femur; tibia; fibula,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
269,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54988,SMNS 54988,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus; radius; ulna,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
270,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,54988,SMNS 54988,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus; radius; ulna,Estefa et al. (2021),eLife,https://doi.org/10.7554/eLife.51581
271,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,55015,SMNS 55015,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
272,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,55016,SMNS 55016,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
273,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,55017,SMNS 55017,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus; radius; ulna,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
274,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,55018,SMNS 55018,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
275,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,55019,SMNS 55019,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
276,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,56136A,SMNS 56136A,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
277,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,SMNS,56136B,SMNS 56136B,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010b),Evolution & Development,https://doi.org/10.1111/j.1525-142X.2010.00417.x
278,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,giganteus,Mastodonsaurus giganteus,SMNS,80878,SMNS 80878,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
279,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81382,SMNS 81382,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
280,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,SMNS,81382,SMNS 81382,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
281,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81401,SMNS 81401,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
282,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,SMNS,81401,SMNS 81401,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
283,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81403,SMNS 81403,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
284,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,SMNS,81403,SMNS 81403,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
285,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81423,SMNS 81423,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
286,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,SMNS,81423.1,SMNS 81423.1,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
287,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81425,SMNS 81425,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
288,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81427,SMNS 81427,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
289,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,pulcherrimus,Gerrothorax pulcherrimus,SMNS,81440,SMNS 81440,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez & Schoch (2013),Evolutionary Biology,https://doi.org/10.1007/s11692-013-9238-3
