Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
2892,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65892,NMMNH P-65892,tooth,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2893,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65893,NMMNH P-65893,radius,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2894,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65894,NMMNH P-65894,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2895,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65895,NMMNH P-65895,tooth fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2896,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65896,NMMNH P-65896,ulna,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2897,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65897,NMMNH P-65897,rib fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2898,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65898,NMMNH P-65898,hemimandibular fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2899,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65899,NMMNH P-65899,intercentra,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2900,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65901,NMMNH P-65901,articular,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2901,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65902,NMMNH P-65902,cranial fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2902,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65903,NMMNH P-65903,cranial fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2903,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65904,NMMNH P-65904,metapodial,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2904,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65905,NMMNH P-65905,rib fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2905,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65906,NMMNH P-65906,ribs,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2906,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65907,NMMNH P-65907,right ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2907,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65908,NMMNH P-65908,partial palatine,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2908,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65937,NMMNH P-65937,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2909,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65938,NMMNH P-65938,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2910,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65939,NMMNH P-65939,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2911,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65940,NMMNH P-65940,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2912,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65941,NMMNH P-65941,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2913,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65942,NMMNH P-65942,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2914,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65943,NMMNH P-65943,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2915,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65944,NMMNH P-65944,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2916,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65945,NMMNH P-65945,dentary fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2917,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65946,NMMNH P-65946,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2918,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65947,NMMNH P-65947,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2919,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65948,NMMNH P-65948,ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2920,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65962,NMMNH P-65962,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2921,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65963,NMMNH P-65963,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2922,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65964,NMMNH P-65964,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2923,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65965,NMMNH P-65965,femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2924,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65966,NMMNH P-65966,scapula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2925,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65967,NMMNH P-65967,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2926,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65968,NMMNH P-65968,ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2927,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65969,NMMNH P-65969,ulna,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2928,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65970,NMMNH P-65970,metapodial,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2929,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65971,NMMNH P-65971,ischium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2930,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65972,NMMNH P-65972,iliium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2931,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65973,NMMNH P-65973,mandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2932,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65974,NMMNH P-65974,partial clavicle,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2933,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65975,NMMNH P-65975,partial tabular,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2934,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65976,NMMNH P-65976,left postfrontal,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2935,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65977,NMMNH P-65977,intercentrum,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2936,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65978,NMMNH P-65978,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2937,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65979,NMMNH P-65979,haemal arch,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2938,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65980,NMMNH P-65980,partial neural arch,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2939,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65981,NMMNH P-65981,partial hemimandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2940,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65982,NMMNH P-65982,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2941,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65983,NMMNH P-65983,partial humerus,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2942,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65984,NMMNH P-65984,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2943,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65985,NMMNH P-65985,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2944,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65986,NMMNH P-65986,sacral rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2945,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65987,NMMNH P-65987,metapodial,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2946,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65988,NMMNH P-65988,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2947,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65989,NMMNH P-65989,partial clavicle,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2948,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65990,NMMNH P-65990,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2949,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-66376,NMMNH P-66376,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2950,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-66377,NMMNH P-66377,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2951,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-66378,NMMNH P-66378,partial palatine,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
